filename,index,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13
1413.in,1413,1.00000000110753,-0.141337166597307,-0.00300719198727912,0.0171495427116065,0.254822950942391,-0.0159257576675267,-0.139259946692089,-0.499229137629016,0.0288682226473592,0.0984122383069253,0.321791539509208,0.33166891806943,0.393448717343585
1419.in,1419,1.00000000086597,-0.136945370918253,-0.0621895521574804,0.0723109413440973,0.221460747221805,-0.0901197612764899,-0.132116259274396,-0.495232216047781,0.0294612839992878,0.0982685324135025,0.363873502362218,0.371746561339381,0.366476823423839
1455.in,1455,1.00000000102614,-0.130231559367885,0.0303533657486254,0.163194102490379,0.179408899317202,0.0492965144576102,-0.130280793944568,-0.498032110301816,0.0278078663939181,0.105562042394794,0.445240651973792,0.439928854819138,0.409596633027816
1495.in,1495,1.00000000110678,-0.0571319509137504,0.073078128103781,0.060779111497065,0.188053453263639,0.293788910218352,-0.0757396317494921,-0.525526261233543,0.0164942073262423,0.155218714615479,0.315554633258794,0.342154946686326,0.422942736527451
1512.in,1512,1.00000000106082,-0.145973810959955,0.0545528582371861,0.0221936886827107,0.210229120190234,0.052812157107277,-0.25088641059404,-0.494917678365945,0.0340592504694386,0.0720739330737778,0.25585258982754,0.293312104625895,0.473366041049646
1527.in,1527,1.00000000153962,0.0598736307007166,0.0584776629046013,0.108245478969682,0.114079323649975,0.196155002270302,-0.145418970478998,-0.41926750181967,-0.0158486788876254,0.182521740896195,0.270045883094882,0.305399970466208,0.435451331739676
1529.in,1529,1.00000000082678,-0.025831817784899,0.0942875130206231,0.084770077264606,0.168406503823035,0.150595054286176,-0.182852137924633,-0.451372376226927,0.00391918124627667,0.140748276866805,0.291941290990959,0.320409710897457,0.472116187281387
1550.in,1550,1.00000000109444,0.00899787106338381,0.0143131945810777,0.244127556145313,0.0266840300892196,0.223793187111177,-0.166212723742097,-0.43091170743421,-0.00448643245371482,0.15856225395045,0.34429468924968,0.360707596589616,0.39769690765253
1561.in,1561,1.00000000135759,-0.104938697640742,0.076685114439421,0.19815159955587,0.155019480515422,0.0112601762021702,-0.228475466410561,-0.483669121632542,0.027736214870135,0.09601070153713,0.428224490966829,0.46537104820753,0.491331314537092
1562.in,1562,1.00000000083907,0.00617047302639806,-0.0734837044302059,0.0456566420552861,0.111791894127297,0.190117049753301,-0.154306083375968,-0.489976003416771,-0.0017958326348221,0.164091316636985,0.198292091186616,0.252614627589696,0.373020818449708
1563.in,1563,1.00000000110051,0.0594253998406737,-0.0425775092005486,0.0272179877126559,0.146264144781,0.15069788285684,-0.128204185790838,-0.47712719404669,-0.0102601596602447,0.193296132889709,0.20800591394699,0.269280313802125,0.406581100932331
1580.in,1580,1.0000000009656,0.00786618439741578,-0.0201601067855426,0.0983387235549286,0.0813342454366043,0.26728282286285,-0.153916393395401,-0.493977774282846,-0.00269122882296021,0.16611004228537,0.23874573677373,0.282044968277993,0.394600682313951
1623.in,1623,1.00000000098962,0.0639664084019507,-0.133984965357272,0.0322258776085151,0.126988516451588,0.109844368154758,-0.100739552959703,-0.519869761394331,-0.0161467183956662,0.211083278831981,0.238522237307859,0.300634625896547,0.373628897585276
1624.in,1624,1.00000000114516,-0.0747564480408247,-0.127822432755433,0.0386587749512106,0.144785345245852,0.0902776801084915,-0.165612384265358,-0.566521145308299,0.0161512342172111,0.137915151537689,0.249439353783414,0.320914232993952,0.376930610457342
1637.in,1637,1.00000000099798,-0.0191760522127263,0.0140073387252442,0.013357529479558,0.177369970828644,0.202709478686099,-0.151642480180253,-0.554728705978472,0.00652477000848994,0.167711570514706,0.258883884696876,0.324056323043124,0.466524217625656
1649.in,1649,1.00000000140017,-0.0182669752026349,-0.095971584573679,0.104138205141457,0.132293889854503,0.0596939246643514,-0.148178184329533,-0.547798750311906,0.00304414801509079,0.168450162388456,0.343590328457698,0.403639662644695,0.414745016932464
