filename,index,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37
222.in,222,1.00000000129073,-0.0233014700951794,0.0535436288269557,0.273969507054197,0.0414607720324155,-0.00659049257262537,-0.111608312498692,-0.266863160430923,0.00410837744880699,0.0640843837122,0.30725800704603,0.256753412899467,0.274874652071734,-0.0616234558508021,-0.0379638244031142,-0.103742649313469,0.0165088572517095,0.0430004679703001,0.101205509608008,-0.141738204492446,-0.0113048651865721,0.020691262190597,0.0162850947924727,0.117549980899363,0.019657296125119,-0.0779863536025016,0.0203395409328672,0.0916685845865596,-0.036600660263518,-0.0767139942000566,-0.018483441427465,0.0523190611112697,-0.0363341578778444,0.0111966994299575,0.0466384047682444,0.13202323611413,-0.00638965619831957
224.in,224,1.00000000143975,-0.114630983760899,0.0954725804093405,0.237347620275142,0.104319385387731,-0.0501402008545768,-0.15208586811192,-0.296976337792786,0.0248293702188045,0.0233197135730181,0.335300846466913,0.272605323320081,0.310131245864161,-0.0402677550472431,-0.0833675255186182,-0.151486094571157,0.0222105309739042,0.0201405114673136,0.136368321470967,-0.134194180010399,-0.0421639206192342,0.0498586820297741,0.0161135860170446,0.135812675480823,-9.90847094140889e-05,-0.075100841773493,0.00988751345756819,0.0809476065923359,-0.0500174813903899,-0.0999595463172049,-0.0181384039716946,0.0619600695396381,-0.0298683553854353,-0.00274446408334422,0.0527622939679329,0.153670019507509,-0.0152774582686514
242.in,242,1.00000000108043,-0.116887682473032,0.155100719838438,0.291585418862153,0.0769768834535179,0.0117220067798013,-0.15452519279624,-0.304110777548132,0.0282141210842213,0.0161979173964456,0.37014495363309,0.309287236169365,0.345276342539314,-0.0405477441769029,-0.0564328984673023,-0.149257922363608,-0.0264670279802201,0.0184484607011222,0.1682580608245,-0.160710198967587,-0.0417661222757143,0.0553226696457396,0.0466416023663078,0.142338068421578,0.000620177774938146,-0.0914756211001225,-0.00582906164336175,0.0970932640907953,-0.0527298084073935,-0.101037179216338,-0.016499351911202,0.0779921628154558,-0.0290483506087021,-0.00189747547934575,0.0457152845259328,0.168687702566591,-0.00543232989965353
266.in,266,1.00000000110544,-0.10592635496767,0.141427298707768,0.396212735634559,0.0278715325214668,0.00994967420224947,-0.143213916233487,-0.293620954726509,0.0248676910795607,0.0267575329625558,0.455424433281799,0.380107477440085,0.337688510495358,-0.0403942264252536,0.00420464924488327,-0.143458342414548,-0.0197761405388831,0.0215750924995129,0.163603804841919,-0.19265544389277,-0.0396546561833396,0.0498926407642257,0.114488857197542,0.151709047952206,0.00417072434217029,-0.126559272659192,-0.005016082059945,0.138370235465507,-0.0494509850950148,-0.0989616959359533,-0.0162926311391536,0.0725295922231145,-0.0307752058778644,-0.00192751785779774,0.0494356759086408,0.209936258540058,-0.00765955961569269
330.in,330,1.00000000132172,-0.0326378017624101,-0.0203395216634027,0.191281931334747,0.057381866241593,0.0687363565932794,-0.076869757953835,-0.372852735708844,0.0029904577981443,0.0860246321260609,0.272259898064738,0.256410409644104,0.256501012939827,-0.0807273699102498,-0.0905870561109716,-0.107427080986162,0.0495506512661336,0.0940682766951345,0.147452127416535,-0.168237698806435,-0.0601857819257756,0.0482550923615102,0.0524745649105464,0.100428022185755,-0.0237651440929236,-0.0777284836514487,0.0257788938154556,0.091970439969297,-0.0244296457111505,-0.0760232116924499,-0.0148959107699622,0.0516846971764706,-0.0598766555366334,-0.00971945049306687,0.0231834414164732,0.113772468055378,0.00121196394949002
385.in,385,1.00000000114421,0.0238628659393764,-0.0332886073983028,0.13162659895099,0.100700847703967,0.0430387809519801,-0.0335589175807733,-0.403488531839685,-0.00784581356482769,0.126361364501026,0.27497153076491,0.269054121557487,0.292803231514389,-0.106273798241294,-0.12673904812676,-0.0812412465747117,0.0771818196420826,0.135426378813385,0.186322085732898,-0.179013196927105,-0.056303052665075,0.0382340114516105,0.0674166993389703,0.106185330026631,-0.0293214770333482,-0.0784206067933744,0.0275251702505753,0.0876543280371684,-0.00902061923168342,-0.0569772275666881,-0.0110889315855301,0.0582197728292344,-0.0770865295813868,-0.00774398765442887,0.0254019759023447,0.119482083338915,-0.000440761428667895
409.in,409,1.00000000155352,0.0296194533076696,-0.0377293134310187,0.232439329468311,0.0494042203318747,0.0447780647416378,-0.0197169165221248,-0.395021767693992,-0.0101148809775504,0.132541807773299,0.363106721266298,0.341513736890135,0.282448969810384,-0.107229688837053,-0.0697001766009717,-0.0791369172991231,0.0816862280382114,0.138310404894602,0.185185944207205,-0.215846450255516,-0.0605434244008284,0.0313517153472372,0.13862326443512,0.116039535164971,-0.0301308112117948,-0.113949687863945,0.0272010988309886,0.123112611177962,-0.00592377198043174,-0.0557841480914465,-0.00901935609590926,0.0586441483707031,-0.0767368073325023,-0.00655694944188589,0.0264715185273615,0.160035268625829,-0.00208456953516192
440.in,440,1.00000000124067,-0.0816025061235194,0.0561463545664114,0.183371334853884,0.0857260438356454,-0.0351214456708719,-0.196756249150318,-0.379352942910934,0.0226403154300148,0.0429293534701439,0.284943813896557,0.290634352122981,0.375311012322046,-0.0639317030444514,-0.0736757645061299,-0.167289608254528,0.0285020544852263,0.0374607096071528,0.138097878307485,-0.161191249801176,-0.0208742225520823,0.0553933287973397,-0.0204717461814389,0.144144683781437,0.0160668134349991,-0.0876950377554984,0.0334335763692874,0.0793544807839785,-0.0642867706188331,-0.118850443509074,-0.0248821421910081,0.0609452301167399,-0.0399880084960571,0.0111020690114938,0.0675801358183011,0.151662366130452,-0.0158137600242794
521.in,521,1.00000000109363,-0.105541964956578,0.0837731701488547,0.186829871254162,0.134920200940623,-0.0962637048724151,-0.196818176915121,-0.438098134433836,0.0232289154395377,0.0455484424098741,0.389701355863004,0.405720887920491,0.442804053184566,-0.0657619295762544,-0.101150288284603,-0.188614447536214,0.0586015748408807,0.0615306535207699,0.208147600677336,-0.204820165323719,-0.0480324976868352,0.0774767319412701,0.0604411752437233,0.173261863625177,-0.0075521117700208,-0.123519989027182,0.0209050399078244,0.0979048501318982,-0.0588147861020843,-0.120819752965541,-0.0230170608389337,0.0766142842666333,-0.0520510035360169,-0.000874361555403705,0.0715301797055449,0.22005554686658,-0.025892384893584
531.in,531,1.00000000127821,-0.0298943903515828,0.139679804043336,0.245870663197866,0.0694179248816355,0.100381021738495,-0.160652157608502,-0.414294711377237,0.00755640564318416,0.0837936597471477,0.373261024266685,0.376713832243186,0.449574919798879,-0.0904028359763712,-0.0508405663755684,-0.14422312765098,-0.0426628653629327,0.0790751598473391,0.230087014454661,-0.211718565642117,-0.0239439695295115,0.0497117926187842,0.0595171395934981,0.159682169833129,0.00858715217844804,-0.123755964874277,-0.00191254657633687,0.115911744865265,-0.0489977573799757,-0.10330581991554,-0.0230782124976351,0.0942508753960009,-0.0558615487325008,0.0095687688616051,0.0508563221548661,0.194125855458215,0.000186245090712914
